source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,source_type,source_detail,notes,temperature_K,target_value,unit
Effect of La-doping on AgSbTe2 thermoelectric compounds.pdf,10.3938/jkps.68.164,AgSbTe2,x=0.05,Ag(Sb0.95La0.05)Te2,1,No,La,0.05,Sb,,La (0.05) @ Sb site,Table 1,,,,240.91,uV/K
Effects_of_nano-domains_on_thermoelectric_properties_in_telluride_system.pdf,10.1109/NMDC.2011.6155313,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,table,Table I,,623.0,252.99999999999997,uV/K
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0,AgSbTe2,0,No,,,,,,Table 2,,,,85.72,uV/K
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.01,Ag(Sb0.99La0.01)Te2,1,No,La,0.01,Sb,,La (0.01) @ Sb site,Table 2,,,,227.57,uV/K
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.02,Ag(Sb0.98La0.02)Te2,1,No,La,0.02,Sb,,La (0.02) @ Sb site,body text,,,423.15,358.0,uV/K
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.02,Ag(Sb0.98La0.02)Te2,1,No,La,0.02,Sb,,La (0.02) @ Sb site,Table 2,,,,278.77,uV/K
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.03,Ag(Sb0.97La0.03)Te2,1,No,La,0.03,Sb,,La (0.03) @ Sb site,Table 2,,,,214.9,uV/K
Electron transport properties of La-doped AgSbTe2 thermoelectric compounds.pdf,10.1007/s13391-011-0914-0,AgSbTe2,x=0.05,Ag(Sb0.95La0.05)Te2,1,No,La,0.05,Sb,,La (0.05) @ Sb site,Table 2,,,,240.91,uV/K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.00),AgSbSe2,0,No,,,,,,body text,,,300.0,224.598,uV/K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.00),AgSbSe2,0,No,,,,,,body text,,,673.0,284.391,uV/K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.05),AgSb0.95Pb0.05Se2,1,No,Pb,0.05,Sb,,Pb (0.05) @ Sb site,body text,,,300.0,167.111,uV/K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.05),AgSb0.95Pb0.05Se2,1,No,Pb,0.05,Sb,,Pb (0.05) @ Sb site,body text,,,673.0,252.554,uV/K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0),AgSbSe2,0,No,,,,,,figure,Figure 2c,Visually estimated from Figure 2c,300.0,199.99999999999997,uV/K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb1-xPbxSe2 (x=0.05),AgSb0.95Pb0.05Se2,1,No,Pb,x=0.05,Sb,,Pb (x=0.05) @ Sb site,figure,Figure 2c,Visually estimated from Figure 2c,300.0,179.99999999999997,uV/K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,"AgSb1-xPbxBiSe2 (x=0, y=0)",AgSbTe2,0,No,,,,,,figure,Fig. 6c,Visually estimated from Fig. 6c,300.0,225.0,uV/K
Enhanced Thermoelectric Properties of AgSb1–xPbxBiySe2 Achieved via Microwave Smelting Combined with Spark Plasma Sintering.pdf,10.1021/acsami.4c20502,AgSbSe2,AgSb0.955Pb0.045Bi0.025Se2,AgSb0.955Pb0.045Bi0.025Se2,2,Yes,Pb,0.045,Sb,Bi (0.025) @ Sb,Pb (0.045) @ Sb site; Bi (0.025) @ Sb site,figure,Fig. 6c,Visually estimated from Fig. 6c,300.0,165.0,uV/K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0 vol% graphene,AgSbTe2,0,No,,,,,,figure,Fig. 7c,Visually estimated from Fig. 7c,300.0,209.99999999999997,uV/K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.6 vol% graphene,AgSbTe2 + 0.6 vol% graphene,1,No,graphene,0.6 vol%,interstitial,,graphene (0.6 vol%) @ interstitial site,figure,Fig. 7c,Visually estimated from Fig. 7c,300.0,185.0,uV/K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,0.9 vol% graphene,AgSbTe2 + 0.9 vol% graphene,1,No,graphene,0.9 vol%,interstitial,,graphene (0.9 vol%) @ interstitial site,figure,Fig. 7c,Visually estimated from Fig. 7c,300.0,205.0,uV/K
Enhanced thermoelectric composite performance from graphene nanosheets additives in AgSbTe2 matrix.pdf,10.1016/j.ceramint.2022.06.092,AgSbTe2,1.2 vol% graphene,AgSbTe2 + 1.2 vol% graphene,1,No,graphene,1.2 vol%,interstitial,,graphene (1.2 vol%) @ interstitial site,figure,Fig. 7c,Visually estimated from Fig. 7c,300.0,199.99999999999997,uV/K
Enhanced thermoelectric performance and novel nanopores in AgSbTe2 prepared by melt spinning.pdf,10.1016/j.jssc.2010.10.036,AgSbTe2,MS-SPS,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 4b,390.0,285.0,uV/K
Enhanced thermoelectric performance in AgSbTe2 with extremely low thermal conductivity via grain boundary defects.pdf,10.1063/5.0255308,AgSbTe2,AgSb1-xFexTe2.01 (x=0.01),AgSb0.99Fe0.01Te2.01,1,No,Fe,x=0.01,Sb,,Fe (x=0.01) @ Sb site,body text,Page 6,,300.0,285.0,uV/K
Enhanced thermoelectric performance in AgSbTe2 with extremely low thermal conductivity via grain boundary defects.pdf,10.1063/5.0255308,AgSbTe2,AgSb1-xFe_xTe2.01 (x=0),AgSbTe2.01,1,No,Fe,0,unclear,,Fe (0) @ unclear site,figure,,Visually estimated from Fig. 1(b),323.0,280.0,uV/K
Enhanced thermoelectric performance in AgSbTe2 with extremely low thermal conductivity via grain boundary defects.pdf,10.1063/5.0255308,AgSbTe2,AgSb1-xFe_xTe2.01 (x=0),AgSbTe2.01,1,No,Fe,0,unclear,,Fe (0) @ unclear site,figure,,Visually estimated from Fig. 1(b),623.0,239.99999999999997,uV/K
Enhanced thermoelectric performance in AgSbTe2 with extremely low thermal conductivity via grain boundary defects.pdf,10.1063/5.0255308,AgSbTe2,AgSb1-xFe_xTe2.01 (x=0.01),AgSb0.99Fe0.01Te2.01,1,No,Fe,0.01,Sb,,Fe (0.01) @ Sb site,figure,,Visually estimated from Fig. 1(b),323.0,290.0,uV/K
Enhanced thermoelectric performance in AgSbTe2 with extremely low thermal conductivity via grain boundary defects.pdf,10.1063/5.0255308,AgSbTe2,AgSb1-xFe_xTe2.01 (x=0.01),AgSb0.99Fe0.01Te2.01,1,No,Fe,0.01,Sb,,Fe (0.01) @ Sb site,figure,,Visually estimated from Fig. 1(b),623.0,260.0,uV/K
Enhanced thermoelectric performance in AgSbTe2 with extremely low thermal conductivity via grain boundary defects.pdf,10.1063/5.0255308,AgSbTe2,AgSb1-xFe_xTe2.01 (x=0.03),AgSb0.97Fe0.03Te2.01,1,No,Fe,0.03,Sb,,Fe (0.03) @ Sb site,figure,,Visually estimated from Fig. 1(b),323.0,280.0,uV/K
Enhanced thermoelectric performance in AgSbTe2 with extremely low thermal conductivity via grain boundary defects.pdf,10.1063/5.0255308,AgSbTe2,AgSb1-xFe_xTe2.01 (x=0.03),AgSb0.97Fe0.03Te2.01,1,No,Fe,0.03,Sb,,Fe (0.03) @ Sb site,figure,,Visually estimated from Fig. 1(b),623.0,270.0,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,Table 1,,,300.0,164.0,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,AgBi0.03Sb0.97Te2,AgBi0.03Sb0.97Te2,1,No,Bi,0.03,Sb,,Bi (0.03) @ Sb site,Table 1,,,300.0,244.0,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,AgBi0.05Sb0.95Te2,AgBi0.05Sb0.95Te2,1,No,Bi,0.05,Sb,,Bi (0.05) @ Sb site,Table 1,,,300.0,200.99999999999997,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,AgBi0.07Sb0.93Te2,AgBi0.07Sb0.93Te2,1,No,Bi,0.07,Sb,,Bi (0.07) @ Sb site,Table 1,,,300.0,222.0,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,AgBi0.1Sb0.9Te2,AgBi0.1Sb0.9Te2,1,No,Bi,0.1,Sb,,Bi (0.1) @ Sb site,Table 1,,,300.0,171.99999999999997,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,"Ag(Sb1-xBix)Te2, x=0",AgSbTe2,1,No,Bi,0,Sb,,Bi (0) @ Sb site,table,Table I,,300.0,164.0,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,"Ag(Sb1-xBix)Te2, x=0.03",AgBi0.03Sb0.97Te2,1,No,Bi,0.03,Sb,,Bi (0.03) @ Sb site,table,Table I,,300.0,244.0,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,"Ag(Sb1-xBix)Te2, x=0.05",AgBi0.05Sb0.95Te2,1,No,Bi,0.05,Sb,,Bi (0.05) @ Sb site,table,Table I,,300.0,200.99999999999997,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,"Ag(Sb1-xBix)Te2, x=0.07",AgBi0.07Sb0.93Te2,1,No,Bi,0.07,Sb,,Bi (0.07) @ Sb site,table,Table I,,300.0,222.0,uV/K
Enhanced thermoelectric performance in Bi-doped p-type AgSbTe2 compounds.pdf,10.1063/1.4828478,AgSbTe2,"Ag(Sb1-xBix)Te2, x=0.1",AgBi0.1Sb0.9Te2,1,No,Bi,0.1,Sb,,Bi (0.1) @ Sb site,table,Table I,,300.0,171.99999999999997,uV/K
Enhanced thermoelectric performance in Na-doped p-type nonstoichiometric AgSbTe2 compound.pdf,10.1016/j.jallcom.2010.10.131,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,250.0,uV/K
Enhanced thermoelectric performance in Na-doped p-type nonstoichiometric AgSbTe2 compound.pdf,10.1016/j.jallcom.2010.10.131,AgSbTe2,Na0.01Ag0.99SbTe2,Na0.01Ag0.99SbTe2,1,No,Na,0.01,Ag,,Na (0.01) @ Ag site,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,265.0,uV/K
Enhanced thermoelectric performance in Na-doped p-type nonstoichiometric AgSbTe2 compound.pdf,10.1016/j.jallcom.2010.10.131,AgSbTe2,Na0.02Ag0.98SbTe2,Na0.02Ag0.98SbTe2,1,No,Na,0.02,Ag,,Na (0.02) @ Ag site,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,274.99999999999994,uV/K
Enhanced thermoelectric performance in Na-doped p-type nonstoichiometric AgSbTe2 compound.pdf,10.1016/j.jallcom.2010.10.131,AgSbTe2,Na0.01Ag0.99SbTe2.02,Na0.01Ag0.99SbTe2.02,2,Yes,Na,0.01,Ag,Te (0.02) @ interstitial,Na (0.01) @ Ag site; Te (0.02) @ interstitial site,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,254.99999999999997,uV/K
Enhanced thermoelectric performance in Na-doped p-type nonstoichiometric AgSbTe2 compound.pdf,10.1016/j.jallcom.2010.10.131,AgSbTe2,Na0.02Ag0.98SbTe2.02,Na0.02Ag0.98SbTe2.02,2,Yes,Na,0.02,Ag,Te (0.02) @ interstitial,Na (0.02) @ Ag site; Te (0.02) @ interstitial site,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,239.99999999999997,uV/K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0 wt% AgSbTe2,Bi0.48Sb1.52Te3,1,No,AgSbTe2,0 wt%,unclear,,AgSbTe2 (0 wt%) @ unclear site,body text,,,300.0,205.0,uV/K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0.05 wt% AgSbTe2,Bi0.48Sb1.52Te3-0.05 wt% AgSbTe2,1,No,AgSbTe2,0.05 wt%,multiple sites,,AgSbTe2 (0.05 wt%) @ multiple sites site,body text,,,300.0,200.99999999999997,uV/K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0.2 wt% AgSbTe2,Bi0.48Sb1.52Te3-0.2 wt% AgSbTe2,1,No,AgSbTe2,0.2 wt%,multiple sites,,AgSbTe2 (0.2 wt%) @ multiple sites site,body text,,,300.0,181.99999999999997,uV/K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0 wt% AgSbTe2,Bi0.48Sb1.52Te3,1,No,Ag,0 wt%,unclear,,Ag (0 wt%) @ unclear site,body text,,Room temperature value,,205.0,uV/K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0.05 wt% AgSbTe2,Bi0.48Sb1.52Te3 + 0.05 wt% AgSbTe2,1,No,Ag,0.05 wt%,multiple sites,,Ag (0.05 wt%) @ multiple sites site,body text,,Room temperature value,,200.99999999999997,uV/K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0.2 wt% AgSbTe2,Bi0.48Sb1.52Te3 + 0.2 wt% AgSbTe2,1,No,Ag,0.2 wt%,multiple sites,,Ag (0.2 wt%) @ multiple sites site,body text,,Room temperature value,,181.99999999999997,uV/K
Enhanced thermoelectric performance of p-type sintered BiSbTe-based composites with AgSbTe2 addition.pdf,10.1016/j.ceramint.2020.08.182,BST (Bi0.5Sb1.5Te3) with AgSbTe2 addition,BST-0.1 wt% AgSbTe2,Bi0.5Sb1.5Te3 + 0.1 wt% AgSbTe2,1,No,AgSbTe2,0.1 wt%,unclear,,AgSbTe2 (0.1 wt%) @ unclear site,figure,Fig. 6b,Visually estimated from Fig. 6b,300.0,189.99999999999997,uV/K
Enhanced thermoelectric performance of.pdf,10.1063/1.3106102,AgSbTe2,AgSbTe2 synthesized by HPHT,AgSbTe2,0,No,,,,,,figure,Fig. 3,Visually estimated from Fig. 3,300.0,155.0,uV/K
Enhanced thermoelectric performance of.pdf,10.1063/1.3106102,AgSbTe2,AgSbTe2 synthesized by HPHT,AgSbTe2,0,No,,,,,,figure,Fig. 3,Visually estimated from Fig. 3,513.0,215.0,uV/K
Enhanced thermoelectric properties of AgSbTe2 obtained by controlling heterophases with Ce doping.pdf,10.1038/s41598-017-04885-1,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,250.0,uV/K
Enhanced thermoelectric properties of AgSbTe2 obtained by controlling heterophases with Ce doping.pdf,10.1038/s41598-017-04885-1,AgSbTe2,x=0.001,Ag0.999Ce0.001SbTe2,1,No,Ce,x=0.001,unclear,,Ce (x=0.001) @ unclear site,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,199.99999999999997,uV/K
Enhanced thermoelectric properties of AgSbTe2 obtained by controlling heterophases with Ce doping.pdf,10.1038/s41598-017-04885-1,AgSbTe2,x=0.002,Ag0.998Ce0.002SbTe2,1,No,Ce,x=0.002,unclear,,Ce (x=0.002) @ unclear site,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,179.99999999999997,uV/K
Enhanced thermoelectric properties of AgSbTe2 obtained by controlling heterophases with Ce doping.pdf,10.1038/s41598-017-04885-1,AgSbTe2,x=0.003,Ag0.997Ce0.003SbTe2,1,No,Ce,x=0.003,unclear,,Ce (x=0.003) @ unclear site,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,150.0,uV/K
Enhanced thermoelectric properties of AgSbTe2 obtained by controlling heterophases with Ce doping.pdf,10.1038/s41598-017-04885-1,AgSbTe2,x=0.004,Ag0.996Ce0.004SbTe2,1,No,Ce,x=0.004,unclear,,Ce (x=0.004) @ unclear site,figure,Fig. 4b,Visually estimated from Fig. 4b,300.0,130.0,uV/K
Entropy engineering enhances the thermoelectric performance and microhardness of (GeTe)1−x(AgSb0.5Bi0.5Te2)x.pdf,10.1007/s40843-022-2211-8,GeTe-AgSbTe2-AgBiTe2 system,(GeTe)0.70(AgSb0.5Bi0.5Te2)0.30,(GeTe)0.70(AgSb0.5Bi0.5Te2)0.30,1,No,Bi,50% of Sb,Sb,,Bi (50% of Sb) @ Sb site,body text,,,300.0,245.6,uV/K
Excellent thermoelectric performance achieved over broad temperature plateau in indium-doped SnTe-AgSbTe2 alloys.pdf,10.1063/1.5018477,SnTe-AgSbTe2,"(Sn0.995In0.005Te)1-x(Ag0.366Sb0.558Te)x, x=0.05",(Sn0.995In0.005Te)0.95(Ag0.366Sb0.558Te)0.05,3,Yes,In,0.005,Sn,Ag (0.05 * 0.366) @ multiple sites; Sb (0.05 * 0.558) @ multiple sites,In (0.005) @ Sn site; Ag (0.05 * 0.366) @ multiple sites site; Sb (0.05 * 0.558) @ multiple sites site,figure,,Visually estimated from Fig. 4a,873.0,160.0,uV/K
Excellent thermoelectric performance achieved over broad temperature plateau in indium-doped SnTe-AgSbTe2 alloys.pdf,10.1063/1.5018477,SnTe-AgSbTe2,"(Sn0.995In0.005Te)1-x(Ag0.366Sb0.558Te)x, x=0.20",(Sn0.995In0.005Te)0.8(Ag0.366Sb0.558Te)0.2,3,Yes,In,0.005,Sn,Ag (0.2 * 0.366) @ multiple sites; Sb (0.2 * 0.558) @ multiple sites,In (0.005) @ Sn site; Ag (0.2 * 0.366) @ multiple sites site; Sb (0.2 * 0.558) @ multiple sites site,figure,,Visually estimated from Fig. 4a,873.0,175.0,uV/K
First-principles calculation of semiclassical thermoelectric properties of (AgSbSe2)n(AgSbTe2)n superlattices.pdf,10.1016/j.jallcom.2015.07.290,AgSbTe2,AgSbTe2_bulk,AgSbTe2,3,Yes,hole,2 x 10^19 cm^-3,unclear,hole (70 x 10^19 cm^-3) @ unclear; hole (1 x 10^19 cm^-3) @ unclear,hole (2 x 10^19 cm^-3) @ unclear site; hole (70 x 10^19 cm^-3) @ unclear site; hole (1 x 10^19 cm^-3) @ unclear site,figure,Fig. 2,"Visually estimated from Fig. 2, AgSbTe2 PBE+sc plot, 10x10^19 cm^-3 doping curve",400.0,99.99999999999999,uV/K
First-principles calculation of semiclassical thermoelectric properties of (AgSbSe2)n(AgSbTe2)n superlattices.pdf,10.1016/j.jallcom.2015.07.290,AgSbTe2,AgSbTe2_bulk,AgSbTe2,3,Yes,hole,2 x 10^19 cm^-3,unclear,hole (70 x 10^19 cm^-3) @ unclear; hole (1 x 10^19 cm^-3) @ unclear,hole (2 x 10^19 cm^-3) @ unclear site; hole (70 x 10^19 cm^-3) @ unclear site; hole (1 x 10^19 cm^-3) @ unclear site,figure,Fig. 2,"Visually estimated from Fig. 2, AgSbTe2 PBE+sc plot, 10x10^19 cm^-3 doping curve",600.0,150.0,uV/K
Ge-induced cation ordering for enhanced thermoelectric performance in AgSbTe2.pdf,10.1039/d5ta10429g,AgSbTe2,AgSb1-xGexTe2 (x=0.00),AgSbTe2,1,No,Ge,0,Sb,,Ge (0) @ Sb site,figure,,Visually estimated from Fig. 3b,300.0,330.0,uV/K
Ge-induced cation ordering for enhanced thermoelectric performance in AgSbTe2.pdf,10.1039/d5ta10429g,AgSbTe2,AgSb1-xGexTe2 (x=0.04),AgSb0.96Ge0.04Te2,1,No,Ge,0.04,Sb,,Ge (0.04) @ Sb site,figure,,Visually estimated from Fig. 3b,300.0,314.99999999999994,uV/K
Ge-induced cation ordering for enhanced thermoelectric performance in AgSbTe2.pdf,10.1039/d5ta10429g,AgSbTe2,AgSb1-xGexTe2 (x=0.06),AgSb0.94Ge0.06Te2,1,No,Ge,0.06,Sb,,Ge (0.06) @ Sb site,figure,,Visually estimated from Fig. 3b,300.0,330.0,uV/K
Ge-induced cation ordering for enhanced thermoelectric performance in AgSbTe2.pdf,10.1039/d5ta10429g,AgSbTe2,AgSb1-xGexTe2 (x=0.08),AgSb0.92Ge0.08Te2,1,No,Ge,0.08,Sb,,Ge (0.08) @ Sb site,figure,,Visually estimated from Fig. 3b,300.0,300.0,uV/K
Glassy thermal conductivity in the two-phase CuxAg3−xSbSeTe2 alloy and high temperature thermoelectric behavior.pdf,10.1088/0953-8984/22/3/035801,AgSbTe2,CuxAg3-xSbSeTe2 (x=0),Ag3SbSeTe2,1,No,Cu,x=0,unclear,,Cu (x=0) @ unclear site,figure,Fig. 5,Visually estimated from Fig. 5,700.0,250.0,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),B,(GeTe)0.85(AgSbTe2)0.15,0,No,,,,,,body text,,,650.0,214.0,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),A,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,300.0,89.99999999999999,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),A,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,700.0,209.99999999999997,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),B,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,300.0,89.99999999999999,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),B,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,700.0,215.0,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),C,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,300.0,89.99999999999999,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),C,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,700.0,209.99999999999997,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),D,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,300.0,59.99999999999999,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),D,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,700.0,140.0,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),E,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,300.0,59.99999999999999,uV/K
High Power Factor of HPHT-Sintered GeTe-AgSbTe2 Alloys.pdf,10.1007/s11664-010-1383-1,TAGS-85 (GeTe-AgSbTe2 alloy),E,TAGS-85,0,No,,,,,,figure,Fig. 4,Visually estimated from Fig. 4,700.0,140.0,uV/K
Impact of In Situ Generated Ag2Te Nanoparticles on the Microstructure and Thermoelectric Properties of AgSbTe2 Compounds.pdf,10.1007/s11664-011-1620-2,AgSbTe2,x=44,(Ag2Te)44(Sb2Te3)56,1,No,Ag2Te,x=44,unclear,,Ag2Te (x=44) @ unclear site,figure,,Visually estimated from Fig. 3b at 300 K,,179.99999999999997,uV/K
Improved Thermoelectric Properties in Structure Controlled Ag-Sb-Te System.pdf,,AgSbTe2,Ag0.208Sb0.275Te0.517 (A),Ag0.208Sb0.275Te0.517,0,No,,,,,,Table 1,,,,270.0,uV/K
Improved Thermoelectric Properties in Structure Controlled Ag-Sb-Te System.pdf,,AgSbTe2,Ag0.208Sb0.275Te0.517 (B),Ag0.208Sb0.275Te0.517,0,No,,,,,,Table 1,,,,122.99999999999999,uV/K
Impurity band engineering and hierarchical defect scattering enable high zT in Co-doped AgSbTe2.pdf,10.1039/d5ta09240j,AgSbTe2,AgSb1-xCoxTe2 (x=0),AgSbTe2,0,No,,,,,,figure,Fig. 6b,Visually estimated from Fig. 6b,298.0,199.99999999999997,uV/K
Impurity band engineering and hierarchical defect scattering enable high zT in Co-doped AgSbTe2.pdf,10.1039/d5ta09240j,AgSbTe2,AgSb1-xCoxTe2 (x=0.03),AgSb0.97Co0.03Te2,1,No,Co,x=0.03,Sb,,Co (x=0.03) @ Sb site,figure,Fig. 6b,Visually estimated from Fig. 6b,298.0,80.0,uV/K
