source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,source_type,source_detail,notes,temperature_K,target_value,unit
Optimized Thermoelectric Properties of AgSbTe2 through Adjustment of.pdf,10.1007/s13391-014-4152-0,AgSbTe2,AST-473-150,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 1,300.0,0.2,dimensionless
Optimized Thermoelectric Properties of AgSbTe2 through Adjustment of.pdf,10.1007/s13391-014-4152-0,AgSbTe2,AST-473-150,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 1,450.0,0.7,dimensionless
Optimized Thermoelectric Properties of AgSbTe2 through Adjustment of.pdf,10.1007/s13391-014-4152-0,AgSbTe2,AST-473-300,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 1,300.0,0.25,dimensionless
Optimized Thermoelectric Properties of AgSbTe2 through Adjustment of.pdf,10.1007/s13391-014-4152-0,AgSbTe2,AST-473-300,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 1,450.0,0.75,dimensionless
Optimized Thermoelectric Properties of AgSbTe2 through Adjustment of.pdf,10.1007/s13391-014-4152-0,AgSbTe2,AST-473-500,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 1,300.0,0.3,dimensionless
Optimized Thermoelectric Properties of AgSbTe2 through Adjustment of.pdf,10.1007/s13391-014-4152-0,AgSbTe2,AST-473-500,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 1,450.0,0.7,dimensionless
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix,Yb0.2Co4Sb12,0,No,,,,,,Table 1,,,300.0,0.08,dimensionless
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix-2 wt% AgSbTe2,Yb0.2Co4Sb12-2 wt% AgSbTe2,1,No,Te,less than y = 0.02,Sb,,Te (less than y = 0.02) @ Sb site,Table 1,,,300.0,0.23,dimensionless
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix-4 wt% AgSbTe2,Yb0.2Co4Sb12-4 wt% AgSbTe2,1,No,Te,less than y = 0.02,Sb,,Te (less than y = 0.02) @ Sb site,Table 1,,,300.0,0.49,dimensionless
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix-6 wt% AgSbTe2,Yb0.2Co4Sb12-6 wt% AgSbTe2,1,No,Te,less than y = 0.02,Sb,,Te (less than y = 0.02) @ Sb site,Table 1,,,300.0,0.51,dimensionless
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix-8 wt% AgSbTe2,Yb0.2Co4Sb12-8 wt% AgSbTe2,1,No,Te,less than y = 0.02,Sb,,Te (less than y = 0.02) @ Sb site,Table 1,,,300.0,0.31,dimensionless
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,Ag0.71Sb1.29Te2.29,Ag0.71Sb1.29Te2.29,1,No,Sb,1.29,unclear,,Sb (1.29) @ unclear site,body text,,,600.0,1.37,dimensionless
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,y=1.26,Ag2-ySbTe1+y (y=1.26),0,No,,,,,,figure,Fig. 7,Visually estimated from Fig. 7,300.0,0.4,dimensionless
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,y=1.26,Ag2-ySbTe1+y (y=1.26),0,No,,,,,,figure,Fig. 7,Visually estimated from Fig. 7,675.0,1.2,dimensionless
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,y=1.29,Ag2-ySbTe1+y (y=1.29),0,No,,,,,,figure,Fig. 7,Visually estimated from Fig. 7,300.0,0.3,dimensionless
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,y=1.29,Ag2-ySbTe1+y (y=1.29),0,No,,,,,,figure,Fig. 7,Visually estimated from Fig. 7,600.0,1.35,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSexTe2-x (x=0.00),AgSbTe2,1,No,Se,0,Te,,Se (0) @ Te site,text,body text,,520.0,0.65,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSexTe2-x (x=0.25),AgSbSe0.25Te1.75,1,No,Se,0.25,Te,,Se (0.25) @ Te site,text,body text,,520.0,0.65,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSe0.25Te1.75,AgSbSe0.25Te1.75,1,No,Se,0.25,Te,,Se (0.25) @ Te site,figure,,Visually estimated from Fig. 8,300.0,0.22,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSe0.25Te1.75,AgSbSe0.25Te1.75,1,No,Se,0.25,Te,,Se (0.25) @ Te site,figure,,Visually estimated from Fig. 8,520.0,0.65,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 8,300.0,0.12,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,,Visually estimated from Fig. 8,520.0,0.52,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSeTe,AgSbSeTe,1,No,Se,1,Te,,Se (1) @ Te site,figure,,Visually estimated from Fig. 8,300.0,0.08,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSeTe,AgSbSeTe,1,No,Se,1,Te,,Se (1) @ Te site,figure,,Visually estimated from Fig. 8,520.0,0.42,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSe2,AgSbSe2,1,No,Se,2,Te,,Se (2) @ Te site,figure,,Visually estimated from Fig. 8,300.0,0.06,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSe2,AgSbSe2,1,No,Se,2,Te,,Se (2) @ Te site,figure,,Visually estimated from Fig. 8,520.0,0.15,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSe1.75Te0.25,AgSbSe1.75Te0.25,1,No,Se,1.75,Te,,Se (1.75) @ Te site,figure,,Visually estimated from Fig. 8,300.0,0.01,dimensionless
PhysRevB.79.184202.pdf,10.1103/PhysRevB.79.184202,AgSbTe2,AgSbSe1.75Te0.25,AgSbSe1.75Te0.25,1,No,Se,1.75,Te,,Se (1.75) @ Te site,figure,,Visually estimated from Fig. 8,520.0,0.05,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",x=75,(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,4,Yes,Ag,0.5,unclear,Sb (0.5) @ unclear; Pb (0.16) @ unclear; Ge (0.84) @ unclear,Ag (0.5) @ unclear site; Sb (0.5) @ unclear site; Pb (0.16) @ unclear site; Ge (0.84) @ unclear site,text,"Page 1, Introduction",,720.0,0.84,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",x=80,(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,4,Yes,Ag,0.5,unclear,Sb (0.5) @ unclear; Pb (0.16) @ unclear; Ge (0.84) @ unclear,Ag (0.5) @ unclear site; Sb (0.5) @ unclear site; Pb (0.16) @ unclear site; Ge (0.84) @ unclear site,text,"Page 1, Introduction",,720.0,0.84,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,2,Yes,Pb,x=75,unclear,Ge (x=75) @ unclear,Pb (x=75) @ unclear site; Ge (x=75) @ unclear site,figure,Fig. 5b,Visually estimated from figure,300.0,0.05,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,2,Yes,Pb,x=75,unclear,Ge (x=75) @ unclear,Pb (x=75) @ unclear site; Ge (x=75) @ unclear site,figure,Fig. 5b,Visually estimated from figure,700.0,0.6,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,2,Yes,Pb,x=80,unclear,Ge (x=80) @ unclear,Pb (x=80) @ unclear site; Ge (x=80) @ unclear site,figure,Fig. 5b,Visually estimated from figure,300.0,0.08,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,2,Yes,Pb,x=80,unclear,Ge (x=80) @ unclear,Pb (x=80) @ unclear site; Ge (x=80) @ unclear site,text,body text,Maximum ZT value,720.0,0.84,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)15(Pb0.16Ge0.84Te)85,(Ag0.5Sb0.5Te)15(Pb0.16Ge0.84Te)85,2,Yes,Pb,x=85,unclear,Ge (x=85) @ unclear,Pb (x=85) @ unclear site; Ge (x=85) @ unclear site,figure,Fig. 5b,Visually estimated from figure,300.0,0.08,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)15(Pb0.16Ge0.84Te)85,(Ag0.5Sb0.5Te)15(Pb0.16Ge0.84Te)85,2,Yes,Pb,x=85,unclear,Ge (x=85) @ unclear,Pb (x=85) @ unclear site; Ge (x=85) @ unclear site,figure,Fig. 5b,Visually estimated from figure,700.0,0.75,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)10(Pb0.16Ge0.84Te)90,(Ag0.5Sb0.5Te)10(Pb0.16Ge0.84Te)90,2,Yes,Pb,x=90,unclear,Ge (x=90) @ unclear,Pb (x=90) @ unclear site; Ge (x=90) @ unclear site,figure,Fig. 5b,Visually estimated from figure,300.0,0.1,dimensionless
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)10(Pb0.16Ge0.84Te)90,(Ag0.5Sb0.5Te)10(Pb0.16Ge0.84Te)90,2,Yes,Pb,x=90,unclear,Ge (x=90) @ unclear,Pb (x=90) @ unclear site; Ge (x=90) @ unclear site,figure,Fig. 5b,Visually estimated from figure,700.0,0.6,dimensionless
Preparation and characterization of nanostructured (GeTe)75(AgSbTe2)x(AgSbSe2)y thermoelectric materials.pdf,10.1016/j.synthmet.2020.116606,(GeTe)75(AgSbTe2)x(AgSbSe2)y,TAGSS[000],(GeTe)75(AgSbTe2)25(AgSbSe2)0,0,No,,,,,,body text,,,325.0,0.1,dimensionless
Preparation and characterization of nanostructured (GeTe)75(AgSbTe2)x(AgSbSe2)y thermoelectric materials.pdf,10.1016/j.synthmet.2020.116606,(GeTe)75(AgSbTe2)x(AgSbSe2)y,TAGSS[000],(GeTe)75(AgSbTe2)25(AgSbSe2)0,0,No,,,,,,body text,,,625.0,0.7,dimensionless
Preparation and characterization of nanostructured (GeTe)75(AgSbTe2)x(AgSbSe2)y thermoelectric materials.pdf,10.1016/j.synthmet.2020.116606,(GeTe)75(AgSbTe2)x(AgSbSe2)y,TAGSS[125],(GeTe)75(AgSbTe2)23.75(AgSbSe2)1.25,1,No,Se,1.25,unclear,,Se (1.25) @ unclear site,body text,,,325.0,0.25,dimensionless
Preparation and characterization of nanostructured (GeTe)75(AgSbTe2)x(AgSbSe2)y thermoelectric materials.pdf,10.1016/j.synthmet.2020.116606,(GeTe)75(AgSbTe2)x(AgSbSe2)y,TAGSS[125],(GeTe)75(AgSbTe2)23.75(AgSbSe2)1.25,1,No,Se,1.25,unclear,,Se (1.25) @ unclear site,body text,,,625.0,1.2,dimensionless
Preparation and characterization of nanostructured (GeTe)75(AgSbTe2)x(AgSbSe2)y thermoelectric materials.pdf,10.1016/j.synthmet.2020.116606,(GeTe)75(AgSbTe2)x(AgSbSe2)y,TAGSS[000],(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,body text,,Explicitly stated in text,325.0,0.1,dimensionless
Preparation and characterization of nanostructured (GeTe)75(AgSbTe2)x(AgSbSe2)y thermoelectric materials.pdf,10.1016/j.synthmet.2020.116606,(GeTe)75(AgSbTe2)x(AgSbSe2)y,TAGSS[000],(GeTe)75(AgSbTe2)25,1,No,Ge,75 mol%,multiple sites,,Ge (75 mol%) @ multiple sites site,body text,,Explicitly stated in text,625.0,0.7,dimensionless
Rational design of entropy-driven AgSnSbTe3 with enhanced thermoelectric efficiency index for sustainable waste heat recovery.pdf,10.1039/d5se00534e,AgSnSbTe3,AgSnSbTe3 (This work),AgSnSbTe3,0,No,,,,,,body text,,,673.0,0.8,dimensionless
Rational design of entropy-driven AgSnSbTe3 with enhanced thermoelectric efficiency index for sustainable waste heat recovery.pdf,10.1039/d5se00534e,AgSnSbTe3,AgSnSbTe3 (This work),AgSnSbTe3,0,No,,,,,,figure,Fig. 9a,Visually estimated from Fig. 9a,300.0,0.05,dimensionless
Rational design of entropy-driven AgSnSbTe3 with enhanced thermoelectric efficiency index for sustainable waste heat recovery.pdf,10.1039/d5se00534e,AgSnSbTe3,AgSnSbTe3 (This work),AgSnSbTe3,0,No,,,,,,figure,Fig. 9a,Visually estimated from Fig. 9a,400.0,0.2,dimensionless
Rational design of entropy-driven AgSnSbTe3 with enhanced thermoelectric efficiency index for sustainable waste heat recovery.pdf,10.1039/d5se00534e,AgSnSbTe3,AgSnSbTe3 (This work),AgSnSbTe3,0,No,,,,,,figure,Fig. 9a,Visually estimated from Fig. 9a,500.0,0.35,dimensionless
Rational design of entropy-driven AgSnSbTe3 with enhanced thermoelectric efficiency index for sustainable waste heat recovery.pdf,10.1039/d5se00534e,AgSnSbTe3,AgSnSbTe3 (This work),AgSnSbTe3,0,No,,,,,,figure,Fig. 9a,Visually estimated from Fig. 9a,600.0,0.55,dimensionless
Reduced cation disorder and rational design of Ag2Te formation via stepwise optimization strategy to achieve high thermoelectric performance in AgSbTe2.pdf,10.1016/j.jmst.2025.08.053,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,body text,,,300.0,0.55,dimensionless
Reduced cation disorder and rational design of Ag2Te formation via stepwise optimization strategy to achieve high thermoelectric performance in AgSbTe2.pdf,10.1016/j.jmst.2025.08.053,AgSbTe2,Ag0.97SbTe2,Ag0.97SbTe2,1,No,Ag vacancy,0.03,Ag,,Ag vacancy (0.03) @ Ag site,body text,,,300.0,0.73,dimensionless
Reduced cation disorder and rational design of Ag2Te formation via stepwise optimization strategy to achieve high thermoelectric performance in AgSbTe2.pdf,10.1016/j.jmst.2025.08.053,AgSbTe2,(Ag0.97SbTe2)0.994(Sb2Te3)0.006,(Ag0.97SbTe2)0.994(Sb2Te3)0.006,2,Yes,Ag vacancy,0.03,Ag,Sb2Te3 (0.006) @ unclear,Ag vacancy (0.03) @ Ag site; Sb2Te3 (0.006) @ unclear site,body text,,,514.0,2.1,dimensionless
Reduced cation disorder and rational design of Ag2Te formation via stepwise optimization strategy to achieve high thermoelectric performance in AgSbTe2.pdf,10.1016/j.jmst.2025.08.053,AgSbTe2,"AgSbTe2 (x=0, y=0)",AgSbTe2,0,No,,,,,,text,body text,Value at room temperature,300.0,0.55,dimensionless
Reduced cation disorder and rational design of Ag2Te formation via stepwise optimization strategy to achieve high thermoelectric performance in AgSbTe2.pdf,10.1016/j.jmst.2025.08.053,AgSbTe2,(Ag0.97SbTe2)0.994(Sb2Te3)0.006,(Ag0.97SbTe2)0.994(Sb2Te3)0.006,2,Yes,Ag,0.03,Ag,Sb2Te3 (0.006) @ unclear,Ag (0.03) @ Ag site; Sb2Te3 (0.006) @ unclear site,text,body text,Value at room temperature,300.0,0.73,dimensionless
Reinvestigation of the influence of Se impurity on the structural and thermoelectric properties of AgSbTe2.pdf,10.1063/1.4731525,AgSbTe2,AgSbTe1.98Se0.02,AgSbTe1.98Se0.02,1,No,Se,x=0.02,Te,,Se (x=0.02) @ Te site,body text,Page 4,,520.0,1.48,dimensionless
Reinvestigation of the influence of Se impurity on the structural and thermoelectric properties of AgSbTe2.pdf,10.1063/1.4731525,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5b,Visually estimated from Fig. 5b,300.0,0.4,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag0.96Sb1.04Te2,Ag0.96Sb1.04Te2,0,No,,,,,,Table 1,,zTave,,0.35,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.00Sb1.00Te2,Ag1.00Sb1.00Te2,0,No,,,,,,Table 1,,zTave,,0.94,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.04Sb0.96Te2,Ag1.04Sb0.96Te2,0,No,,,,,,Table 1,,zTave,,1.0,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.04Sb0.96Te2,Ag1.04Sb0.96Te2,0,No,,,,,,body text,,,583.0,1.5,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.02Ge0.02Sb0.96Te2,Ag1.02Ge0.02Sb0.96Te2,1,No,Ge,0.02,Ag,,Ge (0.02) @ Ag site,Table 1,,zTave,,1.15,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.02Ge0.02Sb0.96Te2,Ag1.02Ge0.02Sb0.96Te2,1,No,Ge,0.02,Ag,,Ge (0.02) @ Ag site,body text,,,623.0,1.77,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag0.96Sb1.04Te2,Ag0.96Sb1.04Te2,1,No,Ag,0.96,Ag,,Ag (0.96) @ Ag site,table,Table 1,,303.0,0.35,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.00Sb1.00Te2,Ag1.00Sb1.00Te2,1,No,Ag,1.00,Ag,,Ag (1.00) @ Ag site,table,Table 1,,303.0,0.94,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.04Sb0.96Te2,Ag1.04Sb0.96Te2,1,No,Ag,1.04,Ag,,Ag (1.04) @ Ag site,table,Table 1,,303.0,1.0,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.02Ge0.02Sb0.96Te2,Ag1.02Ge0.02Sb0.96Te2,1,No,Ge,0.02,unclear,,Ge (0.02) @ unclear site,table,Table 1,,303.0,1.15,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ge0.02,AgSb1-xGexTe2 (nominal Ge0.02),1,No,Ge,0.02,Sb,,Ge (0.02) @ Sb site,body text,,,623.0,1.7,dimensionless
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.04,Ag1.04SbTe2,1,No,Ag,1.04,interstitial,,Ag (1.04) @ interstitial site,body text,,,583.0,1.5,dimensionless
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,AgSb0.98Ga0.02Te1.84S0.10I0.06,AgSb0.98Ga0.02Te1.84S0.10I0.06,3,Yes,Ga,0.02,Sb,S (0.10) @ Te; I (0.06) @ Te,Ga (0.02) @ Sb site; S (0.10) @ Te site; I (0.06) @ Te site,body text,,,625.0,2.0,dimensionless
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,AgSb0.98Ga0.02Te1.84S0.10I0.06,AgSb0.98Ga0.02Te1.84S0.10I0.06,3,Yes,Ga,0.02,Sb,S (0.10) @ Te; I (0.06) @ Te,Ga (0.02) @ Sb site; S (0.10) @ Te site; I (0.06) @ Te site,body text,,,300.0,0.73,dimensionless
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,AgSb0.94Ti0.05Te2,AgSb0.94Ti0.05Te2,1,No,Ti,0.05,Sb,,Ti (0.05) @ Sb site,body text,,,673.0,1.8,dimensionless
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,"AgSb1-xGaxTe2-y-3xSyIx (x=0, y=0)",AgSbTe2,0,No,,,,,,figure,Fig. 6C,Visually estimated from Fig. 6C,300.0,0.7,dimensionless
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,AgSb0.98Ga0.02Te1.84S0.10I0.06,AgSb0.98Ga0.02Te1.84S0.10I0.06,3,Yes,Ga,0.02,Sb,S (0.10) @ Te; I (0.06) @ Te,Ga (0.02) @ Sb site; S (0.10) @ Te site; I (0.06) @ Te site,text,body text,Explicitly stated in text,625.0,1.46,dimensionless
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,AgSb0.98Ga0.02Te1.84I0.06,AgSb0.98Ga0.02Te1.84I0.06,2,Yes,Ga,0.02,Sb,I (0.06) @ Te,Ga (0.02) @ Sb site; I (0.06) @ Te site,body text,,Peak ZT value,625.0,2.0,dimensionless
Small - 2026 - Song - Decoupling Electron‐Phonon Transport in AgSbSe2 via Stepwise Cd‐Sb Substitution and Interstitial Se.pdf,10.1002/smll.202514707,AgSbSe2,AgSb0.96Cd0.04Se2.02,AgSb0.96Cd0.04Se2.02,2,Yes,Cd,0.04,Sb,Se (0.02) @ interstitial,Cd (0.04) @ Sb site; Se (0.02) @ interstitial site,body text,,,673.0,1.23,dimensionless
Small - 2026 - Song - Decoupling Electron‐Phonon Transport in AgSbSe2 via Stepwise Cd‐Sb Substitution and Interstitial Se.pdf,10.1002/smll.202514707,AgSbSe2,AgSb0.96Cd0.04Se2.02,AgSb0.96Cd0.04Se2.02,2,Yes,Cd,0.04,Sb,Se (0.02) @ interstitial,Cd (0.04) @ Sb site; Se (0.02) @ interstitial site,body text,,average zT,,0.73,dimensionless
Small - 2026 - Song - Decoupling Electron‐Phonon Transport in AgSbSe2 via Stepwise Cd‐Sb Substitution and Interstitial Se.pdf,10.1002/smll.202514707,AgSbSe2,AgSbSe2,AgSbSe2,0,No,,,,,,figure,Figure 1c,Visually estimated from Figure 1c,673.0,0.3,dimensionless
Small - 2026 - Song - Decoupling Electron‐Phonon Transport in AgSbSe2 via Stepwise Cd‐Sb Substitution and Interstitial Se.pdf,10.1002/smll.202514707,AgSbSe2,AgSb0.96Cd0.04Se2,AgSb0.96Cd0.04Se2,1,No,Cd,0.04,Sb,,Cd (0.04) @ Sb site,figure,Figure 1c,Visually estimated from Figure 1c,673.0,0.9,dimensionless
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,40Te(S),Ag25Sb25Se10Te40,0,No,,,,,,body text,,,680.0,1.4,dimensionless
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,45Te(S),Ag25Sb25Se5Te45,0,No,,,,,,body text,,,680.0,1.4,dimensionless
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,25Te(S),Ag25Sb25Se25Te25,0,No,,,,,,figure,Fig. 1,Visually estimated from Fig. 1,300.0,0.1,dimensionless
