source_pdf,doi,base_composition,sample_id,full_formula,num_dopants,is_codoped,primary_dopant_element,primary_dopant_pct,primary_dopant_site,codopant_elements,all_dopants_detail,source_type,source_detail,notes,temperature_K,target_value,unit
Peng2014.pdf,10.1039/c3ta13729e,Yb0.2Co4Sb12,Matrix-8 wt% AgSbTe2,Yb0.2Co4Sb12-8 wt% AgSbTe2,1,No,Te,less than y = 0.02,Sb,,Te (less than y = 0.02) @ Sb site,Table 1,,,300.0,2.41,W/m.K
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,Ag0.71Sb1.29Te2.29,Ag0.71Sb1.29Te2.29,1,No,Sb,1.29,unclear,,Sb (1.29) @ unclear site,body text,,,,0.6,W/m.K
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,y=1.26,Ag2-ySbTe1+y (y=1.26),0,No,,,,,,figure,Fig. 6a,Visually estimated from Fig. 6a,300.0,1.25,W/m.K
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,y=1.26,Ag2-ySbTe1+y (y=1.26),0,No,,,,,,figure,Fig. 6a,Visually estimated from Fig. 6a,675.0,1.0,W/m.K
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,y=1.29,Ag2-ySbTe1+y (y=1.29),0,No,,,,,,figure,Fig. 6a,Visually estimated from Fig. 6a,350.0,0.65,W/m.K
"Phase compositions, nanoscale microstructures and thermoelectric properties in Ag2−ySbyTe1+y alloys with precipitated Sb2Te3 plates.pdf",10.1016/j.actamat.2010.04.007,Ag2-ySbTe1+y,y=1.29,Ag2-ySbTe1+y (y=1.29),0,No,,,,,,figure,Fig. 6a,Visually estimated from Fig. 6a,675.0,0.75,W/m.K
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,2,Yes,Pb,x=75,unclear,Ge (x=75) @ unclear,Pb (x=75) @ unclear site; Ge (x=75) @ unclear site,figure,Fig. 5a,Visually estimated from figure,300.0,2.0,W/m.K
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,(Ag0.5Sb0.5Te)25(Pb0.16Ge0.84Te)75,2,Yes,Pb,x=75,unclear,Ge (x=75) @ unclear,Pb (x=75) @ unclear site; Ge (x=75) @ unclear site,figure,Fig. 5a,Visually estimated from figure,700.0,1.8,W/m.K
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,2,Yes,Pb,x=80,unclear,Ge (x=80) @ unclear,Pb (x=80) @ unclear site; Ge (x=80) @ unclear site,figure,Fig. 5a,Visually estimated from figure,300.0,2.1,W/m.K
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,(Ag0.5Sb0.5Te)20(Pb0.16Ge0.84Te)80,2,Yes,Pb,x=80,unclear,Ge (x=80) @ unclear,Pb (x=80) @ unclear site; Ge (x=80) @ unclear site,figure,Fig. 5a,Visually estimated from figure,700.0,1.8,W/m.K
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)15(Pb0.16Ge0.84Te)85,(Ag0.5Sb0.5Te)15(Pb0.16Ge0.84Te)85,2,Yes,Pb,x=85,unclear,Ge (x=85) @ unclear,Pb (x=85) @ unclear site; Ge (x=85) @ unclear site,figure,Fig. 5a,Visually estimated from figure,300.0,2.2,W/m.K
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)15(Pb0.16Ge0.84Te)85,(Ag0.5Sb0.5Te)15(Pb0.16Ge0.84Te)85,2,Yes,Pb,x=85,unclear,Ge (x=85) @ unclear,Pb (x=85) @ unclear site; Ge (x=85) @ unclear site,figure,Fig. 5a,Visually estimated from figure,700.0,1.9,W/m.K
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)10(Pb0.16Ge0.84Te)90,(Ag0.5Sb0.5Te)10(Pb0.16Ge0.84Te)90,2,Yes,Pb,x=90,unclear,Ge (x=90) @ unclear,Pb (x=90) @ unclear site; Ge (x=90) @ unclear site,figure,Fig. 5a,Visually estimated from figure,300.0,2.3,W/m.K
Physica Status Solidi  a - 2011 - Yusufu - Thermoelectric properties and microstructures of AgSbTe2‐added p‐type Pb0 16Ge0.pdf,10.1002/pssa.201127194,"AgSbTe2-(Pb,Ge)Te",(Ag0.5Sb0.5Te)10(Pb0.16Ge0.84Te)90,(Ag0.5Sb0.5Te)10(Pb0.16Ge0.84Te)90,2,Yes,Pb,x=90,unclear,Ge (x=90) @ unclear,Pb (x=90) @ unclear site; Ge (x=90) @ unclear site,figure,Fig. 5a,Visually estimated from figure,700.0,2.0,W/m.K
Preparation and characterization of nanostructured (GeTe)75(AgSbTe2)x(AgSbSe2)y thermoelectric materials.pdf,10.1016/j.synthmet.2020.116606,(GeTe)75(AgSbTe2)x(AgSbSe2)y,TAGSS[125],(GeTe)75(AgSbTe2)23.75(AgSbSe2)1.25,1,No,Se,1.25,unclear,,Se (1.25) @ unclear site,body text,,,325.0,0.95,W/m.K
Rational design of entropy-driven AgSnSbTe3 with enhanced thermoelectric efficiency index for sustainable waste heat recovery.pdf,10.1039/d5se00534e,AgSnSbTe3,AgSnSbTe3 (This work),AgSnSbTe3,0,No,,,,,,body text,,,300.0,1.14,W/m.K
Rational design of entropy-driven AgSnSbTe3 with enhanced thermoelectric efficiency index for sustainable waste heat recovery.pdf,10.1039/d5se00534e,AgSnSbTe3,AgSnSbTe3 (This work),AgSnSbTe3,0,No,,,,,,figure,,Visually estimated from Fig. 5a,600.0,1.05,W/m.K
Reinvestigation of the influence of Se impurity on the structural and thermoelectric properties of AgSbTe2.pdf,10.1063/1.4731525,AgSbTe2,AgSbTe2,AgSbTe2,1,No,Se,x=0.0,Te,,Se (x=0.0) @ Te site,body text,"Page 4, Figure 5(a) description",,,0.47000000000000003,W/m.K
Reinvestigation of the influence of Se impurity on the structural and thermoelectric properties of AgSbTe2.pdf,10.1063/1.4731525,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Fig. 5a,Visually estimated from Fig. 5a,300.0,0.45,W/m.K
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag0.96Sb1.04Te2,Ag0.96Sb1.04Te2,0,No,,,,,,Table 1,,,303.0,0.58,W/m.K
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.00Sb1.00Te2,Ag1.00Sb1.00Te2,0,No,,,,,,Table 1,,,303.0,0.65,W/m.K
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.04Sb0.96Te2,Ag1.04Sb0.96Te2,0,No,,,,,,Table 1,,,303.0,0.68,W/m.K
Small - 2024 - Chen - Cation Modulation in AgSbTe2 Realizes Carrier Optimization  Defect Engineering  and a 7  Single‐Leg.pdf,10.1002/smll.202401723,AgSbTe2,Ag1.02Ge0.02Sb0.96Te2,Ag1.02Ge0.02Sb0.96Te2,1,No,Ge,0.02,Ag,,Ge (0.02) @ Ag site,Table 1,,,303.0,0.62,W/m.K
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,AgSb0.98Ga0.02Te1.84S0.10I0.06,AgSb0.98Ga0.02Te1.84S0.10I0.06,3,Yes,Ga,0.02,Sb,S (0.10) @ Te; I (0.06) @ Te,Ga (0.02) @ Sb site; S (0.10) @ Te site; I (0.06) @ Te site,body text,"Page 1, abstract",Refers to lattice thermal conductivity,,0.31,W/m.K
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,"AgSb1-xGaxTe2-y-3xSyIx (x=0, y=0)",AgSbTe2,0,No,,,,,,figure,Fig. 4A,Visually estimated from Fig. 4A,300.0,0.75,W/m.K
Small - 2025 - Iqbal - Realizing High Wide‐Temperature‐Range Thermoelectric Performance in Ga  I  and S co‐doped AgSbTe2.pdf,10.1002/smll.202506235,AgSbTe2,AgSb0.98Ga0.02Te1.84S0.10I0.06,AgSb0.98Ga0.02Te1.84S0.10I0.06,3,Yes,Ga,0.02,Sb,S (0.10) @ Te; I (0.06) @ Te,Ga (0.02) @ Sb site; S (0.10) @ Te site; I (0.06) @ Te site,figure,Fig. 4A,Visually estimated from Fig. 4A,300.0,0.55,W/m.K
Small - 2026 - Song - Decoupling Electron‐Phonon Transport in AgSbSe2 via Stepwise Cd‐Sb Substitution and Interstitial Se.pdf,10.1002/smll.202514707,AgSbSe2,AgSb0.96Cd0.04Se2.02,AgSb0.96Cd0.04Se2.02,2,Yes,Cd,0.04,Sb,Se (2.02) @ interstitial,Cd (0.04) @ Sb site; Se (2.02) @ interstitial site,body text,,,323.0,0.49,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,25Te(S),Ag25Sb25Se25Te25,0,No,,,,,,Table 1,,,300.0,0.37,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,30Te(S),Ag25Sb25Se20Te30,0,No,,,,,,Table 1,,,300.0,0.41,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,35Te(S),Ag25Sb25Se15Te35,0,No,,,,,,Table 1,,,300.0,0.46,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,40Te(S),Ag25Sb25Se10Te40,0,No,,,,,,Table 1,,,300.0,0.53,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,45Te(S),Ag25Sb25Se5Te45,0,No,,,,,,Table 1,,,300.0,0.41,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,25Te,Ag20Sb30Se25Te25,0,No,,,,,,Table 1,,,300.0,0.68,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,30Te,Ag20Sb30Se20Te30,0,No,,,,,,Table 1,,,300.0,0.5,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,35Te,Ag20Sb30Se15Te35,0,No,,,,,,Table 1,,,300.0,0.63,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,40Te,Ag20Sb30Se10Te40,0,No,,,,,,Table 1,,,300.0,0.68,W/m.K
"State of the art Ag50-xSbxSe50-yTey alloys Their high zT values, microstructures and related phase equilibria.pdf",10.1016/j.actamat.2015.04.011,AgSbTe2-family,45Te,Ag20Sb30Se5Te45,0,No,,,,,,Table 1,,,300.0,0.75,W/m.K
Strong anharmonicity induced low lattice thermal conductivity and high thermoelectric performance in system.pdf,10.1063/5.0095121,(Cu1-yInTe2)0.95(AgSbTe2)0.05,(CuInTe2)0.99(AgSbTe2)0.01,(CuInTe2)0.99(AgSbTe2)0.01,2,Yes,Ag,0.01,unclear,Sb (0.01) @ unclear,Ag (0.01) @ unclear site; Sb (0.01) @ unclear site,figure,,Visually estimated from Fig. 2(a),300.0,4.5,W/m.K
Strong anharmonicity induced low lattice thermal conductivity and high thermoelectric performance in system.pdf,10.1063/5.0095121,(Cu1-yInTe2)0.95(AgSbTe2)0.05,(CuInTe2)0.97(AgSbTe2)0.03,(CuInTe2)0.97(AgSbTe2)0.03,2,Yes,Ag,0.03,unclear,Sb (0.03) @ unclear,Ag (0.03) @ unclear site; Sb (0.03) @ unclear site,figure,,Visually estimated from Fig. 2(a),300.0,4.0,W/m.K
Strong anharmonicity induced low lattice thermal conductivity and high thermoelectric performance in system.pdf,10.1063/5.0095121,(Cu1-yInTe2)0.95(AgSbTe2)0.05,(CuInTe2)0.95(AgSbTe2)0.05,(CuInTe2)0.95(AgSbTe2)0.05,2,Yes,Ag,0.05,unclear,Sb (0.05) @ unclear,Ag (0.05) @ unclear site; Sb (0.05) @ unclear site,figure,,Visually estimated from Fig. 2(a),300.0,3.5,W/m.K
Strong anharmonicity induced low lattice thermal conductivity and high thermoelectric performance in system.pdf,10.1063/5.0095121,(Cu1-yInTe2)0.95(AgSbTe2)0.05,(CuInTe2)0.93(AgSbTe2)0.07,(CuInTe2)0.93(AgSbTe2)0.07,2,Yes,Ag,0.07,unclear,Sb (0.07) @ unclear,Ag (0.07) @ unclear site; Sb (0.07) @ unclear site,figure,,Visually estimated from Fig. 2(a),300.0,3.2,W/m.K
Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,10.1021/acsaem.6c01258,AgSbTe2,AgSbTe1.85Se0.15,AgSbTe1.85Se0.15,1,No,Se,15 at%,Te,,Se (15 at%) @ Te site,body text,,,507.0,0.36,W/m.K
Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,10.1021/acsaem.6c01258,AgSbTe2,AgSbTe2,AgSbTe2,0,No,,,,,,figure,Figure 3a,Visually estimated from Figure 3a,300.0,0.6,W/m.K
Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,10.1021/acsaem.6c01258,AgSbTe2,AgSbTe1.85Se0.15,AgSbTe1.85Se0.15,1,No,Se,0.15,Te,,Se (0.15) @ Te site,figure,Figure 3a,Visually estimated from Figure 3a,300.0,0.5,W/m.K
Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,10.1021/acsaem.6c01258,AgSbTe2,Ag0.96Mg0.04SbTe1.85Se0.15,Ag0.96Mg0.04SbTe1.85Se0.15,2,Yes,Mg,0.04,Ag,Se (0.15) @ Te,Mg (0.04) @ Ag site; Se (0.15) @ Te site,figure,Figure 3a,Visually estimated from Figure 3a,300.0,0.45,W/m.K
Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,10.1021/acsaem.6c01258,AgSbTe2,Ag0.95Mg0.05SbTe1.85Se0.15,Ag0.95Mg0.05SbTe1.85Se0.15,2,Yes,Mg,0.05,Ag,Se (0.15) @ Te,Mg (0.05) @ Ag site; Se (0.15) @ Te site,figure,Figure 3a,Visually estimated from Figure 3a,300.0,0.5,W/m.K
Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,10.1021/acsaem.6c01258,AgSbTe2,Ag0.94Mg0.06SbTe1.85Se0.15,Ag0.94Mg0.06SbTe1.85Se0.15,2,Yes,Mg,0.06,Ag,Se (0.15) @ Te,Mg (0.06) @ Ag site; Se (0.15) @ Te site,figure,Figure 3a,Visually estimated from Figure 3a,300.0,0.4,W/m.K
Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,10.1021/acsaem.6c01258,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (without annealing),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,figure,,Visually estimated from Fig 7d,300.0,0.6,W/m.K
Synergistic Effect of Mg–Se Co-Doping and Post-Annealing on the Thermoelectric Performance of Polycrystalline AgSbTe2.pdf,10.1021/acsaem.6c01258,AgSbTe2,AgSb0.95Mg0.05Te1.85Se0.15 (annealed),AgSb0.95Mg0.05Te1.85Se0.15,2,Yes,Mg,0.05,Sb,Se (0.15) @ Te,Mg (0.05) @ Sb site; Se (0.15) @ Te site,figure,,Visually estimated from Fig 7d,300.0,0.65,W/m.K
Synergistic Suppression of Bipolar Effect and Lattice Thermal Conductivity Leading to High Average Figure of Merit in Bi0.4Sb1.6Te3 Materials through Alloying with AgSbTe2.pdf,10.1021/acsami.4c12307,Bi0.4Sb1.6Te3 alloyed with AgSbTe2,commercial,Bi0.4Sb1.6Te3,0,No,,,,,,figure,Fig. 1 (right),Visually estimated from Fig. 1 (right),480.0,0.6,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.05,Ag0.9Sb0.95Mn0.05Te2.05,1,No,Mn,x=0.05,Sb,,Mn (x=0.05) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,300.0,0.88,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.05,Ag0.9Sb0.95Mn0.05Te2.05,1,No,Mn,x=0.05,Sb,,Mn (x=0.05) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,375.0,0.98,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.05,Ag0.9Sb0.95Mn0.05Te2.05,1,No,Mn,x=0.05,Sb,,Mn (x=0.05) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,475.0,0.88,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.05,Ag0.9Sb0.95Mn0.05Te2.05,1,No,Mn,x=0.05,Sb,,Mn (x=0.05) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,575.0,0.72,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.10,Ag0.9Sb0.90Mn0.10Te2.05,1,No,Mn,x=0.10,Sb,,Mn (x=0.10) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,300.0,0.78,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.10,Ag0.9Sb0.90Mn0.10Te2.05,1,No,Mn,x=0.10,Sb,,Mn (x=0.10) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,375.0,0.85,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.10,Ag0.9Sb0.90Mn0.10Te2.05,1,No,Mn,x=0.10,Sb,,Mn (x=0.10) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,475.0,0.75,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.10,Ag0.9Sb0.90Mn0.10Te2.05,1,No,Mn,x=0.10,Sb,,Mn (x=0.10) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,575.0,0.52,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.20,Ag0.9Sb0.80Mn0.20Te2.05,1,No,Mn,x=0.20,Sb,,Mn (x=0.20) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,300.0,1.05,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.20,Ag0.9Sb0.80Mn0.20Te2.05,1,No,Mn,x=0.20,Sb,,Mn (x=0.20) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,375.0,1.08,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.20,Ag0.9Sb0.80Mn0.20Te2.05,1,No,Mn,x=0.20,Sb,,Mn (x=0.20) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,475.0,0.82,W/m.K
Synthesis and thermoelectric properties of Mn-doped AgSbTe2 compounds.pdf,10.1088/1674-1056/21/10/106101,Ag0.9Sb1-xMnxTe2.05,x=0.20,Ag0.9Sb0.80Mn0.20Te2.05,1,No,Mn,x=0.20,Sb,,Mn (x=0.20) @ Sb site,figure,Fig. 5a,Visually estimated from Fig. 5a,575.0,0.68,W/m.K
Thermoelectric Properties of the Pseudobinary Alloy (Ag0.365Sb0.558Te)0.975(GeTe)0.025 Prepared by Spark Plasma Sintering.pdf,10.1007/s11664-010-1278-1,AgSbTe2,(Ag0.365Sb0.558Te)0.975(GeTe)0.025,(Ag0.365Sb0.558Te)0.975(GeTe)0.025,2,Yes,Ge,1.3 at.%,Sb,Ge (remaining Ge atoms) @ interstitial,Ge (1.3 at.%) @ Sb site; Ge (remaining Ge atoms) @ interstitial site,text,body text,,,0.8200000000000001,W/m.K
Thermoelectric properties of (GeTe)1-x[(Ag2Te)0.4(Sb2Te3)0.6]x alloys.pdf,10.1007/s12598-,AgSbTe2-family (GeTe-Ag2Te-Sb2Te3 alloys),x = 0,(GeTe)1-x[(Ag2Te)0.4(Sb2Te3)0.6]x where x=0,0,No,,,,,,figure,Fig. 5d,,,5.0,W/m.K
"Thermoelectric properties of p-type (AgSbTe2)x(Pb0.5Sn0.5Te)1 − x (x = 0.05, 0.09, 0.2).pdf",10.1016/j.jallcom.2005.08.033,AgSbTe2-PbTe-SnTe,x=0.2,(AgSbTe2)0.2(Pb0.5Sn0.5Te)0.8,1,No,Sn,0.5 in Pb0.5Sn0.5Te,multiple sites,,Sn (0.5 in Pb0.5Sn0.5Te) @ multiple sites site,text,Section 3 Results and discussion,,,0.8,W/m.K
"Thermoelectric properties of p-type (AgSbTe2)x(Pb0.5Sn0.5Te)1 − x (x = 0.05, 0.09, 0.2).pdf",10.1016/j.jallcom.2005.08.033,AgSbTe2-PbTe-SnTe,x=0.05,(AgSbTe2)0.05(Pb0.5Sn0.5Te)0.95,2,Yes,Pb,0.95 * 0.5,unclear,Sn (0.95 * 0.5) @ unclear,Pb (0.95 * 0.5) @ unclear site; Sn (0.95 * 0.5) @ unclear site,figure,,Visually estimated from Fig 5,300.0,1.35,W/m.K
"Thermoelectric properties of p-type (AgSbTe2)x(Pb0.5Sn0.5Te)1 − x (x = 0.05, 0.09, 0.2).pdf",10.1016/j.jallcom.2005.08.033,AgSbTe2-PbTe-SnTe,x=0.09,(AgSbTe2)0.09(Pb0.5Sn0.5Te)0.91,2,Yes,Pb,0.91 * 0.5,unclear,Sn (0.91 * 0.5) @ unclear,Pb (0.91 * 0.5) @ unclear site; Sn (0.91 * 0.5) @ unclear site,figure,,Visually estimated from Fig 5,300.0,0.95,W/m.K
"Thermoelectric properties of p-type (AgSbTe2)x(Pb0.5Sn0.5Te)1 − x (x = 0.05, 0.09, 0.2).pdf",10.1016/j.jallcom.2005.08.033,AgSbTe2-PbTe-SnTe,x=0.2,(AgSbTe2)0.2(Pb0.5Sn0.5Te)0.8,2,Yes,Pb,0.8 * 0.5,unclear,Sn (0.8 * 0.5) @ unclear,Pb (0.8 * 0.5) @ unclear site; Sn (0.8 * 0.5) @ unclear site,figure,,Visually estimated from Fig 5,300.0,0.85,W/m.K
"Transport and mechanical property evaluation of (AgSbTe)1 x(GeTe)x (x ¼ 0.80, 0.82, 0.85, 0.87, 0.90).pdf",10.1016/j.jssc.2009.05.024,AgSbTe2-GeTe,(AgSbTe2)0.20(GeTe)0.80,(Ag0.80SbTe1.90)0.20(GeTe)0.80,0,No,,,,,,Table 1,,,325.0,1.7,W/m.K
"Transport and mechanical property evaluation of (AgSbTe)1 x(GeTe)x (x ¼ 0.80, 0.82, 0.85, 0.87, 0.90).pdf",10.1016/j.jssc.2009.05.024,AgSbTe2-GeTe,(AgSbTe2)0.17(GeTe)0.83,(Ag0.84Sb0.99Te2.01)0.17(GeTe)0.83,0,No,,,,,,Table 1,,,325.0,1.8,W/m.K
"Transport and mechanical property evaluation of (AgSbTe)1 x(GeTe)x (x ¼ 0.80, 0.82, 0.85, 0.87, 0.90).pdf",10.1016/j.jssc.2009.05.024,AgSbTe2-GeTe,(AgSbTe2)0.15(GeTe)0.85,(Ag0.85Sb1.01Te1.95)0.15(GeTe)0.85,0,No,,,,,,Table 1,,,325.0,1.6,W/m.K
"Transport and mechanical property evaluation of (AgSbTe)1 x(GeTe)x (x ¼ 0.80, 0.82, 0.85, 0.87, 0.90).pdf",10.1016/j.jssc.2009.05.024,AgSbTe2-GeTe,(AgSbTe2)0.13(GeTe)0.87,(Ag0.75SbTe2.20)0.13(GeTe)0.88,0,No,,,,,,Table 1,,,325.0,2.0,W/m.K
